"","User_id","Age_yrs","Ethnicity","File.Name","User_task","id","Image.Size","File.Type","ISO","Light.Value","Megapixels","Aperture.Value","Brightness.Value","Exposure.Time","Sensing.Method","Shutter.Speed.Value","White.Balance","Camera.Model.Name","ExifTool.Version.Number","User_task_2","User_cam_utilization_rate","ASQ.reliabiltiy","CSUQ.satisfaction.reliabiltiy","Age","Age_yrs2","User_cam_utilization_rate2"
"3571","User_857","(<18 or >65)","Black","User_857.jpg","image_no_scan",857," 4160x3120"," JPEG",50," 8.6"," 6.2"," 2.2"," 8.9"," 1/9"," One-chip color area"," 1/9"," Auto"," LM-X220"," 12.29","new_camera_location",158,0.846,0.741,78,"(<18 or >65)",0.395
"3581","User_858","(<18 or >65)","White","User_858.jpg","image_scan",858," 4160x3120"," JPEG",50," 8.6"," 6.2"," 2.2"," 8.91"," 1/9"," One-chip color area"," 1/9"," Auto"," LM-X220"," 12.29","existing_camera_location",156,0.807,0.669,63,"(>=18 or <=65)",0.39
"3591","User_859","(>=18 or <=65)","White","User_859.jpg","image_no_scan",859," 4160x3120"," JPEG",50," 9.2"," 6.2"," 2.2"," 8.95"," 1/9"," One-chip color area"," 1/9"," Auto"," LM-X220"," 12.29","new_camera_location",140,0.696,0.744,73,"(<18 or >65)",0.35
"3601","User_860","(>=18 or <=65)","White","User_860.jpg","image_scan",860," 4160x3120"," JPEG",50," 9.2"," 6.2"," 2.2"," 8.97"," 1/9"," One-chip color area"," 1/9"," Auto"," LM-X220"," 12.29","existing_camera_location",160,0.894,0.831,45,"(>=18 or <=65)",0.4
"3612","User_861","(<18 or >65)","White","User_861.jpg","image_no_scan",861," 4160x3120"," JPEG",50," 9.2"," 6.2"," 2.2"," 8.97"," 1/9"," One-chip color area"," 1/9"," Auto"," LM-X220"," 12.29","new_camera_location",133,0.841,0.745,46,"(>=18 or <=65)",0.3325
"3621","User_862","(<18 or >65)","Black","User_862.jpg","image_scan",862," 4160x3120"," JPEG",50," 9.2"," 6.2"," 2.2"," 9.04"," 1/9"," One-chip color area"," 1/9"," Auto"," LM-X220"," 12.29","existing_camera_location",153,0.649,0.734,85,"(<18 or >65)",0.3825
"3631","User_863","(<18 or >65)","Black","User_863.jpg","image_no_scan",863," 4160x3120"," JPEG",50," 9.2"," 6.2"," 2.2"," 9.04"," 1/9"," One-chip color area"," 1/9"," Auto"," LM-X220"," 12.29","new_camera_location",167,0.793,0.715,44,"(>=18 or <=65)",0.4175
"3641","User_864","(<18 or >65)","White","User_864.jpg","image_scan",864," 4160x3120"," JPEG",50," 9.2"," 6.2"," 2.2"," 9.07"," 1/9"," One-chip color area"," 1/9"," Auto"," LM-X220"," 12.29","existing_camera_location",143,0.805,0.898,11,"(<18 or >65)",0.3575
"3651","User_865","(<18 or >65)","Black","User_865.jpg","image_no_scan",865," 4160x3120"," JPEG",50," 9.2"," 6.2"," 2.2"," 9.1"," 1/9"," One-chip color area"," 1/9"," Auto"," LM-X220"," 12.29","new_camera_location",168,0.73,0.759,12,"(<18 or >65)",0.42
"3661","User_866","(>=18 or <=65)","Brown","User_866.jpg","image_scan",866," 4160x3120"," JPEG",50," 9.2"," 6.2"," 2.2"," 9.17"," 1/9"," One-chip color area"," 1/9"," Auto"," LM-X220"," 12.29","existing_camera_location",183,0.802,0.849,68,"(<18 or >65)",0.4575
"3671","User_867","(<18 or >65)","Black","User_867.jpg","image_no_scan",867," 4160x3120"," JPEG",50," 9.2"," 6.2"," 2.2"," 9.28"," 1/9"," One-chip color area"," 1/9"," Auto"," LM-X220"," 12.29","new_camera_location",156,0.749,0.784,85,"(<18 or >65)",0.39
"3681","User_868","(>=18 or <=65)","White","User_868.jpg","image_scan",868," 4160x3120"," JPEG",50," 9.2"," 6.2"," 2.2"," 9.34"," 1/9"," One-chip color area"," 1/9"," Auto"," LM-X220"," 12.29","existing_camera_location",170,0.719,0.764,31,"(>=18 or <=65)",0.425
"3691","User_869","(>=18 or <=65)","Black","User_869.jpg","image_no_scan",869," 4160x3120"," JPEG",50," 9.2"," 6.2"," 2.2"," 9.39"," 1/9"," One-chip color area"," 1/9"," Auto"," LM-X220"," 12.29","new_camera_location",163,0.787,0.72,70,"(<18 or >65)",0.4075
"3701","User_870","(<18 or >65)","Brown","User_870.jpg","image_scan",870," 4160x3120"," JPEG",50," 9.2"," 6.2"," 2.2"," 9.41"," 1/9"," One-chip color area"," 1/9"," Auto"," LM-X220"," 12.29","existing_camera_location",117,0.705,0.8,18,"(>=18 or <=65)",0.2925
"3711","User_871","(>=18 or <=65)","White","User_871.jpg","image_no_scan",871," 4160x3120"," JPEG",50," 9.2"," 6.2"," 2.2"," 9.45"," 1/9"," One-chip color area"," 1/9"," Auto"," LM-X220"," 12.29","new_camera_location",154,0.723,0.756,42,"(>=18 or <=65)",0.385
"3721","User_872","(<18 or >65)","Brown","User_872.jpg","image_scan",872," 4160x3120"," JPEG",50," 9.2"," 6.2"," 2.2"," 9.45"," 1/9"," One-chip color area"," 1/9"," Auto"," LM-X220"," 12.29","existing_camera_location",156,0.79,0.806,77,"(<18 or >65)",0.39
"3731","User_873","(<18 or >65)","White","User_873.jpg","image_no_scan",873," 4160x3120"," JPEG",50," 9.2"," 6.2"," 2.4"," 9.5"," 1/9"," One-chip color area"," 1/9"," Auto"," LM-X220"," 12.29","new_camera_location",167,0.735,0.868,31,"(>=18 or <=65)",0.4175
"3741","User_874","(>=18 or <=65)","Brown","User_874.jpg","image_scan",874," 4160x3120"," JPEG",500," 9.2"," 6.2"," 2.4"," 9.57"," 1/9"," One-chip color area"," 1/9"," Auto"," LM-X220"," 12.29","existing_camera_location",177,0.734,0.698,36,"(>=18 or <=65)",0.4425
"3751","User_875","(>=18 or <=65)","Black","User_875.jpg","image_no_scan",875," 4160x3120"," JPEG",550," 9.2"," 6.2"," 2.4"," 9.63"," 1/9"," One-chip color area"," 1/9"," Auto"," LM-X220"," 12.29","new_camera_location",163,0.758,0.835,53,"(>=18 or <=65)",0.4075
"3761","User_876","(>=18 or <=65)","Brown","User_876.jpg","image_scan",876," 4160x3120"," JPEG",850," 9.2"," 6.2"," 2.4"," 9.64"," 1/9"," One-chip color area"," 1/9"," Auto"," LM-X220"," 12.29","existing_camera_location",162,0.681,0.751,60,"(>=18 or <=65)",0.405
"3771","User_877","(<18 or >65)","Black","User_877.jpg","image_no_scan",877," 4160x3120"," JPEG",850," 9.2"," 6.2"," 2.4"," 9.66"," 1/9"," One-chip color area"," 1/9"," Auto"," LM-X220"," 12.29","new_camera_location",181,0.7,0.883,85,"(<18 or >65)",0.4525
"8101","User_878","(<18 or >65)","White","User_878.jpg","image_scan",878," 2880x2160"," JPEG",100," 1.0"," 13.0"," 2.2"," -0.27"," 1/12"," One-chip color area"," 1/12"," Auto"," LM-X220"," 12.29","existing_camera_location",188,0.715,0.743,37,"(>=18 or <=65)",0.47
"9101","User_879","(<18 or >65)","Black","User_879.jpg","image_no_scan",879," 2880x2160"," JPEG",100," 1.0"," 13.0"," 2.2"," -0.27"," 1/12"," One-chip color area"," 1/12"," Auto"," LM-X220"," 12.29","new_camera_location",149,0.738,0.821,84,"(<18 or >65)",0.3725
"10101","User_880","(>=18 or <=65)","Black","User_880.jpg","image_scan",880," 2880x2160"," JPEG",100," 1.0"," 13.0"," 2.2"," -0.27"," 1/12"," One-chip color area"," 1/12"," Auto"," LM-X220"," 12.29","existing_camera_location",186,0.734,0.757,73,"(<18 or >65)",0.465
"11101","User_881","(>=18 or <=65)","White","User_881.jpg","image_no_scan",881," 2880x2160"," JPEG",100," 1.0"," 13.0"," 2.2"," -0.28"," 1/12"," One-chip color area"," 1/12"," Auto"," LM-X220"," 12.29","new_camera_location",161,0.872,0.736,12,"(<18 or >65)",0.4025
"12101","User_882","(<18 or >65)","White","User_882.jpg","image_scan",882," 2880x2160"," JPEG",100," 1.0"," 13.0"," 2.2"," -0.28"," 1/12"," One-chip color area"," 1/12"," Auto"," LM-X220"," 12.29","existing_camera_location",150,0.87,0.754,39,"(>=18 or <=65)",0.375
"13101","User_883","(>=18 or <=65)","Brown","User_883.jpg","image_no_scan",883," 2880x2160"," JPEG",100," 1.0"," 13.0"," 2.2"," -0.29"," 1/12"," One-chip color area"," 1/12"," Auto"," LM-X220"," 12.29","new_camera_location",177,0.727,0.748,82,"(<18 or >65)",0.4425
"14101","User_884","(<18 or >65)","Brown","User_884.jpg","image_scan",884," 2880x2160"," JPEG",100," 1.0"," 13.0"," 2.2"," -0.31"," 1/12"," One-chip color area"," 1/12"," Auto"," LM-X220"," 12.29","existing_camera_location",150,0.739,0.766,28,"(>=18 or <=65)",0.375
"15101","User_885","(<18 or >65)","Black","User_885.jpg","image_no_scan",885," 2880x2160"," JPEG",100," 1.0"," 13.0"," 2.2"," -0.36"," 1/12"," One-chip color area"," 1/12"," Auto"," LM-X220"," 12.29","new_camera_location",168,0.698,0.765,16,"(<18 or >65)",0.42
"16101","User_886","(>=18 or <=65)","Black","User_886.jpg","image_scan",886," 2880x2160"," JPEG",100," 1.0"," 13.0"," 2.2"," -0.39"," 1/12"," One-chip color area"," 1/12"," Auto"," LM-X220"," 12.29","existing_camera_location",164,0.716,0.777,79,"(<18 or >65)",0.41
"17101","User_887","(<18 or >65)","White","User_887.jpg","image_no_scan",887," 2880x2160"," JPEG",100," 1.0"," 13.0"," 2.2"," -0.39"," 1/12"," One-chip color area"," 1/12"," Auto"," LM-X220"," 12.29","new_camera_location",158,0.711,0.854,44,"(>=18 or <=65)",0.395
"18101","User_888","(>=18 or <=65)","Black","User_888.jpg","image_scan",888," 2880x2160"," JPEG",100," 1.0"," 13.0"," 2.2"," -0.39"," 1/12"," One-chip color area"," 1/12"," Auto"," LM-X220"," 12.29","existing_camera_location",202,0.783,0.786,54,"(>=18 or <=65)",0.505
"19101","User_889","(<18 or >65)","Black","User_889.jpg","image_no_scan",889," 2880x2160"," JPEG",100," 1.0"," 13.0"," 2.2"," -0.41"," 1/12"," One-chip color area"," 1/12"," Auto"," LM-X220"," 12.29","new_camera_location",155,0.676,0.834,78,"(<18 or >65)",0.3875
"20101","User_890","(>=18 or <=65)","Brown","User_890.jpg","image_scan",890," 2880x2160"," JPEG",100," 1.0"," 13.0"," 2.2"," -0.43"," 1/12"," One-chip color area"," 1/12"," Auto"," LM-X220"," 12.29","existing_camera_location",134,0.727,0.83,41,"(>=18 or <=65)",0.335
"21101","User_891","(<18 or >65)","Black","User_891.jpg","image_no_scan",891," 2880x2160"," JPEG",100," 1.0"," 13.0"," 2.2"," -0.43"," 1/12"," One-chip color area"," 1/12"," Auto"," LM-X220"," 12.29","new_camera_location",144,0.72,0.694,62,"(>=18 or <=65)",0.36
"22101","User_892","(<18 or >65)","Black","User_892.jpg","image_scan",892," 2880x2160"," JPEG",100," 1.0"," 13.0"," 2.2"," -0.44"," 1/12"," One-chip color area"," 1/12"," Auto"," LM-X220"," 12.29","existing_camera_location",156,0.725,0.745,60,"(>=18 or <=65)",0.39
"23101","User_893","(>=18 or <=65)","White","User_893.jpg","image_no_scan",893," 2880x2160"," JPEG",100," 1.0"," 13.0"," 2.2"," -0.49"," 1/12"," One-chip color area"," 1/12"," Auto"," LM-X220"," 12.29","new_camera_location",157,0.851,0.799,57,"(>=18 or <=65)",0.3925
"24101","User_894","(<18 or >65)","Brown","User_894.jpg","image_scan",894," 2880x2160"," JPEG",100," 1.0"," 13.0"," 2.2"," -0.51"," 1/12"," One-chip color area"," 1/12"," Auto"," LM-X220"," 12.29","existing_camera_location",99,0.665,0.736,47,"(>=18 or <=65)",0.2475
"25101","User_895","(>=18 or <=65)","White","User_895.jpg","image_no_scan",895," 2880x2160"," JPEG",100," 1.0"," 13.0"," 2.2"," -0.66"," 1/12"," One-chip color area"," 1/12"," Auto"," LM-X220"," 12.29","new_camera_location",152,0.77,0.786,75,"(<18 or >65)",0.38
"26101","User_896","(>=18 or <=65)","Black","User_896.jpg","image_scan",896," 2880x2160"," JPEG",100," 1.0"," 13.0"," 2.2"," -0.71"," 1/12"," One-chip color area"," 1/120"," Auto"," LM-X220"," 12.29","existing_camera_location",190,0.681,0.78,28,"(>=18 or <=65)",0.475
"27101","User_897","(<18 or >65)","Black","User_897.jpg","image_no_scan",897," 2880x2160"," JPEG",100," 1.0"," 13.0"," 2.2"," -0.88"," 1/12"," One-chip color area"," 1/120"," Auto"," LM-X220"," 12.29","new_camera_location",147,0.782,0.8,83,"(<18 or >65)",0.3675
"28101","User_898","(>=18 or <=65)","Black","User_898.jpg","image_scan",898," 2880x2160"," JPEG",100," 1.0"," 13.0"," 2.2"," -0.9"," 1/120"," One-chip color area"," 1/120"," Auto"," LM-X220"," 12.29","existing_camera_location",168,0.74,0.695,48,"(>=18 or <=65)",0.42
"29101","User_899","(<18 or >65)","Black","User_899.jpg","image_no_scan",899," 2880x2160"," JPEG",100," 1.1"," 13.0"," 2.2"," -0.93"," 1/120"," One-chip color area"," 1/120"," Auto"," LM-X220"," 12.29","new_camera_location",160,0.688,0.725,25,"(>=18 or <=65)",0.4
"30101","User_900","(<18 or >65)","White","User_900.jpg","image_scan",900," 2880x2160"," JPEG",100," 1.9"," 13.0"," 2.2"," -1.06"," 1/120"," One-chip color area"," 1/120"," Auto"," LM-X220"," 12.29","existing_camera_location",160,0.688,0.789,46,"(>=18 or <=65)",0.4
"31101","User_901","(>=18 or <=65)","White","User_901.jpg","image_no_scan",901," 2880x2160"," JPEG",100," 10.2"," 13.0"," 2.2"," -1.11"," 1/120"," One-chip color area"," 1/120"," Auto"," LM-X220"," 12.29","new_camera_location",201,0.75,0.728,32,"(>=18 or <=65)",0.5025
"32101","User_902","(>=18 or <=65)","Brown","User_902.jpg","image_scan",902," 2880x2160"," JPEG",100," 10.2"," 13.0"," 2.2"," -1.16"," 1/120"," One-chip color area"," 1/120"," Auto"," LM-X220"," 12.29","existing_camera_location",168,0.713,0.772,62,"(>=18 or <=65)",0.42
"33101","User_903","(>=18 or <=65)","White","User_903.jpg","image_no_scan",903," 2880x2160"," JPEG",100," 10.2"," 13.0"," 2.2"," -1.29"," 1/120"," One-chip color area"," 1/120"," Auto"," LM-X220"," 12.29","new_camera_location",147,0.694,0.748,17,"(<18 or >65)",0.3675
"34101","User_904","(>=18 or <=65)","Black","User_904.jpg","image_scan",904," 2880x2160"," JPEG",100," 10.2"," 13.0"," 2.2"," -1.29"," 1/120"," One-chip color area"," 1/120"," Auto"," LM-X220"," 12.29","existing_camera_location",174,0.769,0.773,44,"(>=18 or <=65)",0.435
"35101","User_905","(<18 or >65)","White","User_905.jpg","image_no_scan",905," 2880x2160"," JPEG",100," 10.2"," 13.0"," 2.2"," -1.29"," 1/120"," One-chip color area"," 1/120"," Auto"," LM-X220"," 12.29","new_camera_location",170,0.694,0.773,55,"(>=18 or <=65)",0.425
"36101","User_906","(>=18 or <=65)","White","User_906.jpg","image_scan",906," 2880x2160"," JPEG",100," 10.2"," 13.0"," 2.2"," -1.41"," 1/120"," One-chip color area"," 1/120"," Auto"," LM-X220"," 12.29","existing_camera_location",148,0.884,0.697,81,"(<18 or >65)",0.37
"3781","User_907","(>=18 or <=65)","Brown","User_907.jpg","image_no_scan",907," 2880x2160"," JPEG",100," 10.2"," 13.0"," 2.2"," -1.88"," 1/120"," One-chip color area"," 1/120"," Auto"," LM-X220"," 12.29","new_camera_location",166,0.66,0.719,49,"(>=18 or <=65)",0.415
"3811","User_908","(>=18 or <=65)","Black","User_908.jpg","image_scan",908," 2880x2160"," JPEG",100," 10.2"," 13.0"," 2.2"," -2.44"," 1/120"," One-chip color area"," 1/120"," Auto"," LM-X220"," 12.29","existing_camera_location",155,0.747,0.642,21,"(>=18 or <=65)",0.3875
"3911","User_909","(>=18 or <=65)","Black","User_909.jpg","image_no_scan",909," 2880x2160"," JPEG",100," 10.2"," 13.0"," 2.2"," -2.6"," 1/120"," One-chip color area"," 1/120"," Auto"," LM-X220"," 12.29","new_camera_location",150,0.63,0.775,79,"(<18 or >65)",0.375
"4011","User_910","(>=18 or <=65)","Black","User_910.jpg","image_scan",910," 2880x2160"," JPEG",100," 10.2"," 13.0"," 2.2"," -2.67"," 1/120"," One-chip color area"," 1/120"," Auto"," LM-X220"," 12.29","existing_camera_location",157,0.731,0.874,77,"(<18 or >65)",0.3925
"4111","User_911","(<18 or >65)","Black","User_911.jpg","image_no_scan",911," 2880x2160"," JPEG",100," 10.2"," 13.0"," 2.2"," -2.97"," 1/120"," One-chip color area"," 1/120"," Auto"," LM-X220"," 12.29","new_camera_location",174,0.795,0.802,38,"(>=18 or <=65)",0.435
"4211","User_912","(>=18 or <=65)","Black","User_912.jpg","image_scan",912," 2880x2160"," JPEG",100," 10.2"," 13.0"," 2.2"," -2.98"," 1/120"," One-chip color area"," 1/120"," Auto"," LM-X220"," 12.29","existing_camera_location",160,0.842,0.699,32,"(>=18 or <=65)",0.4
"4311","User_913","(>=18 or <=65)","Black","User_913.jpg","image_no_scan",913," 2880x2160"," JPEG",100," 10.2"," 13.0"," 2.2"," -3"," 1/120"," One-chip color area"," 1/120"," Auto"," LM-X220"," 12.29","new_camera_location",156,0.681,0.797,85,"(<18 or >65)",0.39
"4411","User_914","(>=18 or <=65)","White","User_914.jpg","image_scan",914," 2880x2160"," JPEG",100," 10.2"," 13.0"," 2.2"," -3"," 1/120"," One-chip color area"," 1/120"," Auto"," LM-X220"," 12.29","existing_camera_location",145,0.848,0.762,47,"(>=18 or <=65)",0.3625
"4511","User_915","(<18 or >65)","Brown","User_915.jpg","image_no_scan",915," 2880x2160"," JPEG",100," 10.2"," 13.0"," 2.2"," -3.01"," 1/120"," One-chip color area"," 1/120"," Auto"," LM-X220"," 12.29","new_camera_location",165,0.677,0.815,19,"(>=18 or <=65)",0.4125
"4611","User_916","(<18 or >65)","White","User_916.jpg","image_scan",916," 2880x2160"," JPEG",100," 10.2"," 13.0"," 2.2"," -3.02"," 1/120"," One-chip color area"," 1/120"," Auto"," LM-X220"," 12.29","existing_camera_location",145,0.776,0.889,79,"(<18 or >65)",0.3625
"4711","User_917","(<18 or >65)","Brown","User_917.jpg","image_no_scan",917," 2880x2160"," JPEG",1000," 10.2"," 13.0"," 2.2"," -3.06"," 1/120"," One-chip color area"," 1/120"," Auto"," LM-X220"," 12.29","new_camera_location",167,0.696,0.659,63,"(>=18 or <=65)",0.4175
"4811","User_918","(<18 or >65)","Black","User_918.jpg","image_scan",918," 2880x2160"," JPEG",1000," 10.2"," 13.0"," 2.2"," -3.08"," 1/120"," One-chip color area"," 1/120"," Auto"," LM-X220"," 12.29","existing_camera_location",141,0.736,0.74,42,"(>=18 or <=65)",0.3525
"4911","User_919","(<18 or >65)","Black","User_919.jpg","image_no_scan",919," 2880x2160"," JPEG",1250," 10.2"," 13.0"," 2.2"," -3.09"," 1/120"," One-chip color area"," 1/120"," Auto"," LM-X220"," 12.29","new_camera_location",156,0.736,0.744,82,"(<18 or >65)",0.39
"5011","User_920","(>=18 or <=65)","Black","User_920.jpg","image_scan",920," 2880x2160"," JPEG",1250," 10.2"," 13.0"," 2.2"," -3.11"," 1/120"," One-chip color area"," 1/120"," Auto"," LM-X220"," 12.29","existing_camera_location",187,0.69,0.753,77,"(<18 or >65)",0.4675
"5111","User_921","(>=18 or <=65)","White","User_921.jpg","image_no_scan",921," 2880x2160"," JPEG",1300," 10.2"," 13.0"," 2.2"," -3.46"," 1/120"," One-chip color area"," 1/120"," Auto"," LM-X220"," 12.29","new_camera_location",177,0.799,0.804,54,"(>=18 or <=65)",0.4425
"5211","User_922","(<18 or >65)","Black","User_922.jpg","image_scan",922," 2880x2160"," JPEG",1300," 10.2"," 13.0"," 2.2"," -3.62"," 1/120"," One-chip color area"," 1/120"," Auto"," LM-X220"," 12.29","existing_camera_location",178,0.908,0.824,13,"(<18 or >65)",0.445
"5311","User_923","(>=18 or <=65)","White","User_923.jpg","image_no_scan",923," 2880x2160"," JPEG",1300," 10.2"," 13.0"," 2.2"," -4.05"," 1/120"," One-chip color area"," 1/120"," Auto"," LM-X220"," 12.29","new_camera_location",162,0.8,0.629,66,"(<18 or >65)",0.405
"5411","User_924","(<18 or >65)","Black","User_924.jpg","image_scan",924," 2880x2160"," JPEG",1300," 10.2"," 13.0"," 2.2"," -4.22"," 1/120"," One-chip color area"," 1/120"," Auto"," LM-X220"," 12.29","existing_camera_location",188,0.718,0.743,43,"(>=18 or <=65)",0.47
"5511","User_925","(<18 or >65)","Black","User_925.jpg","image_no_scan",925," 2880x2160"," JPEG",1300," 10.2"," 13.0"," 2.2"," -4.24"," 1/120"," One-chip color area"," 1/120"," Auto"," LM-X220"," 12.29","new_camera_location",143,0.768,0.729,49,"(>=18 or <=65)",0.3575
"5611","User_926","(<18 or >65)","Brown","User_926.jpg","image_scan",926," 2880x2160"," JPEG",1300," 10.2"," 13.0"," 2.2"," -4.26"," 1/120"," One-chip color area"," 1/120"," Auto"," LM-X220"," 12.29","existing_camera_location",175,0.609,0.768,57,"(>=18 or <=65)",0.4375
"5711","User_927","(<18 or >65)","Black","User_927.jpg","image_no_scan",927," 2880x2160"," JPEG",1300," 10.2"," 13.0"," 2.2"," -4.32"," 1/120"," One-chip color area"," 1/120"," Auto"," LM-X220"," 12.29","new_camera_location",122,0.623,0.741,20,"(>=18 or <=65)",0.305
"5811","User_928","(>=18 or <=65)","White","User_928.jpg","image_scan",928," 2880x2160"," JPEG",1300," 10.2"," 13.0"," 2.2"," -4.76"," 1/120"," One-chip color area"," 1/1243"," Auto"," LM-X220"," 12.29","existing_camera_location",153,0.836,0.798,70,"(<18 or >65)",0.3825
"5911","User_929","(<18 or >65)","White","User_929.jpg","image_no_scan",929," 2880x2160"," JPEG",1300," 10.2"," 13.0"," 2.2"," -5.06"," 1/120"," One-chip color area"," 1/125"," Auto"," LM-X220"," 12.29","new_camera_location",141,0.824,0.677,32,"(>=18 or <=65)",0.3525
"6011","User_930","(>=18 or <=65)","Brown","User_930.jpg","image_scan",930," 2880x2160"," JPEG",150," 10.2"," 13.0"," 2.2"," -5.07"," 1/1244"," One-chip color area"," 1/125"," Auto"," LM-X220"," 12.29","existing_camera_location",175,0.736,0.693,50,"(>=18 or <=65)",0.4375
"6111","User_931","(>=18 or <=65)","Black","User_931.jpg","image_no_scan",931," 2880x2160"," JPEG",150," 10.2"," 13.0"," 2.2"," -5.11"," 1/125"," One-chip color area"," 1/129"," Auto"," LM-X220"," 12.29","new_camera_location",158,0.719,0.884,16,"(<18 or >65)",0.395
"6211","User_932","(>=18 or <=65)","White","User_932.jpg","image_scan",932," 2880x2160"," JPEG",150," 10.2"," 13.0"," 2.2"," -8.57"," 1/129"," One-chip color area"," 1/13"," Auto"," LM-X220"," 12.29","existing_camera_location",140,0.679,0.783,10,"(<18 or >65)",0.35
"6311","User_933","(>=18 or <=65)","White","User_933.jpg","image_no_scan",933," 2880x2160"," JPEG",150," 10.2"," 13.0"," 2.2"," -8.83"," 1/13"," One-chip color area"," 1/13"," Auto"," LM-X220"," 12.29","new_camera_location",158,0.801,0.851,66,"(<18 or >65)",0.395
"6411","User_934","(<18 or >65)","Black","User_934.jpg","image_scan",934," 2880x2160"," JPEG",150," 10.3"," 13.0"," 2.2"," -9.16"," 1/13"," One-chip color area"," 1/13"," Auto"," LM-X220"," 12.29","existing_camera_location",173,0.735,0.803,59,"(>=18 or <=65)",0.4325
